Timestamp,Open,High,Low,change,Volume (BTC),Volume (Currency),Weighted Price
2021-3-17 19:48,58061.86,58077.01,57945.14,57963.86427,5.16,299203.93,58006.36
2021-3-17 19:49,57904.8,57904.96,57705.65,57967.78745,22.14,1280405.24,57821.17
2021-3-17 19:50,57815.6,57868.85,57725.59,57971.55621,3.37,194733.56,57814.23
2021-3-17 19:51,57836.8,57907.67,57825.61,57975.18048,4.37,253106.17,57866.65
2021-3-17 19:52,57890.89,57890.89,57704.45,57978.6691,7.14,412269.32,57736.75
2021-3-17 19:53,57745.62,57786.62,57637.63,57982.03,6.7,386770.01,57685.71
2021-3-17 19:54,57681.62,57706.21,57643.5,57985.26912,4.62,266167.9,57671.35
2021-3-17 19:55,57698.78,57795.51,57698.78,57988.38988,3.3,190803.97,57763.07
2021-3-17 19:56,57772.08,57918.25,57772.08,57991.39332,3.44,199164.53,57834.36
2021-3-17 19:57,57861.16,57904.27,57801.15,57994.27888,6.26,361888.21,57851.44
2021-3-17 19:58,57892.59,57903.26,57819.83,57997.04527,10.73,620890.97,57850.72
2021-3-17 19:59,57906.35,57938.67,57855.61,57999.69038,3.25,188187.98,57893.72
2021-3-17 20:00,57909.61,58099.99,57909.61,58002.21138,7.67,444788.61,58024.57
2021-3-17 20:01,58007.36,58098,57984.79,58004.60473,5,290290.53,58025
2021-3-17 20:02,58088.19,58149.61,58060.01,58006.86764,11.32,657414.16,58098.86
2021-3-17 20:03,58037.55,58037.55,58000,58008.99803,6.15,356434.6,58002.59
2021-3-17 20:04,57997.42,58035.11,57931.19,58010.99438,1.49,86546.52,57981.63
2021-3-17 20:05,58002.12,58085.37,58002.12,58012.85511,6.63,385023.22,58059.82
2021-3-17 20:06,58069.62,58100,57989.13,58014.57857,4.54,263507.25,58070.46
2021-3-17 20:07,58025.01,58110.81,58022.73,58016.1634,9.24,536662.28,58079.5
2021-3-17 20:08,58100.01,58100.01,58022.82,58017.60832,29.49,1711984.84,58051.82
2021-3-17 20:09,58059.63,58084.6,58017.29,58018.91276,1.09,63042.07,58060.46
2021-3-17 20:10,58044.32,58057.32,57901.16,58020.07641,2.17,125721.75,58013.78
2021-3-17 20:11,57907.97,57968.44,57891.83,58021.09913,4.63,268098.74,57936.7
2021-3-17 20:12,57938.73,58021.24,57938.73,58021.97986,1.93,112182.66,57984.56
2021-3-17 20:13,57997.91,58070.13,57965,58022.71695,2.27,131606.25,58000.34
2021-3-17 20:14,58021.09,58100.62,58021.09,58023.30875,1.48,85812.46,58055.64
2021-3-17 20:15,58062.6,58062.61,57974.6,58023.75364,2.64,153071.8,58027.65
2021-3-17 20:16,58021.94,58067.17,58012.53,58024.05039,4.29,249253.93,58042.62
2021-3-17 20:17,58029.52,58067.73,57991.6,58024.19786,17.3,1003767.2,58028.58
2021-3-17 20:18,58049.59,58049.59,58027.31,58024.19515,1.06,61274.51,58036.4
2021-3-17 20:19,58027.23,58117.05,58027.22,58024.04168,2.5,145150.02,58060.33
2021-3-17 20:20,58134.58,58200,58099.93,58023.73704,9.6,558153.42,58160.06
2021-3-17 20:21,58184.04,58211.39,58163.77,58023.28152,6.96,404876.41,58197.7
2021-3-17 20:22,58160.58,58276.94,58160.58,58022.67647,3.79,220791.51,58198.13
2021-3-17 20:23,58246.22,58250.13,58183.14,58021.92429,2.02,117856.08,58226.65
2021-3-17 20:24,58237.52,58237.52,58171.41,58021.02908,2.34,136428.49,58218.51
2021-3-17 20:25,58127.58,58127.58,58064.76,58019.99659,2.16,125182.92,58084.03
2021-3-17 20:26,58039.21,58055.63,57880.75,58018.8337,2.21,127779.24,57912.93
2021-3-17 20:27,57956.45,57979.12,57945.22,58017.54769,1.6,92660.31,57959.08
2021-3-17 20:28,57959.2,58033.82,57911.38,58016.14536,2.25,130592.8,57959.35
2021-3-17 20:29,57934.57,57960.74,57904.43,58014.63305,1.65,95364.92,57951.69
2021-3-17 20:30,57963.53,58056.41,57963.53,58013.01647,1.82,105777.71,58002.73
2021-3-17 20:31,58029.86,58116.82,58029.86,58011.30066,2.39,138735.67,58063.59
2021-3-17 20:32,58116.82,58192.19,58116.82,58009.49099,1.19,68973.98,58167.49
2021-3-17 20:33,58173.28,58252.1,58165.35,58007.59352,2.56,148954.01,58223.87
2021-3-17 20:34,58266.64,58355.55,58176.48,58005.6156,5.94,346384.69,58272.42
2021-3-17 20:35,58176.48,58267.1,58176.48,58003.56647,3.81,221751.92,58208.39
2021-3-17 20:36,58274.23,58292.88,58173.05,58001.45666,6.34,369481.58,58272.41
2021-3-17 20:37,58174.16,58174.16,58022.51,57999.2987,1.46,84715.43,58089.79
2021-3-17 20:38,58047.63,58060.85,58004.65,57997.10665,1.08,62960.73,58033.52
2021-3-17 20:39,58053.74,58175.87,58049.99,57994.89481,0.5,29006.42,58092.3
2021-3-17 20:40,58044.83,58086.95,58037.7,57992.67783,10.71,621744.86,58050.81
2021-3-17 20:41,58060.48,58131.48,58060.46,57990.47073,3.3,191587.14,58107.53
2021-3-17 20:42,58097.95,58126.25,58074.76,57988.28912,1.45,84174.14,58096.99
2021-3-17 20:43,58069.34,58069.34,58003.93,57986.14938,2.52,146257.45,58037.37
2021-3-17 20:44,58021.09,58031.39,57965.57,57984.0686,7.02,407174.32,58002.06
2021-3-17 20:45,57980.69,58007.69,57953.75,57982.06417,0.38,21818.48,57979.92
2021-3-17 20:46,57987.37,58000,57943.46,57980.15337,2.62,151669.07,57972.2
2021-3-17 20:47,57952.7,57985.11,57865.99,57978.35323,11.99,694526.17,57927.18
2021-3-17 20:48,57896.91,57934.49,57820,57976.68051,4.96,287230.42,57852.48
2021-3-17 20:49,57882.07,57930.46,57882.07,57975.15138,2.43,140794.59,57910.95
2021-3-17 20:50,57930,58008.97,57930,57973.78106,8.44,489439.39,57957.96
2021-3-17 20:51,58008.97,58040.76,58000,57972.58444,7.67,444833.64,58011.87
2021-3-17 20:52,58039.09,58039.09,57988.4,57971.57659,1.15,66953.76,58000.53
2021-3-17 20:53,58000.17,58003.65,57864.25,57970.77306,2.46,142173.92,57910.23
2021-3-17 20:54,57898.38,57898.38,57825.65,57970.18962,0.17,9671.5,57856.32
2021-3-17 20:55,57847.28,57847.28,57706.6,57969.84156,5.41,312336.82,57728.69
2021-3-17 20:56,57820.05,57964.67,57819.22,57969.74325,4.31,249593.5,57900.42
2021-3-17 20:57,57896.87,57934.85,57889.01,57969.90791,0.4,23163.83,57904.48
2021-3-17 20:58,57910.08,57910.08,57855.69,57970.34814,5.24,303411.93,57865.82
2021-3-17 20:59,57855.69,57855.69,57732.94,57971.0759,5.35,308853.06,57776.34
2021-3-17 21:00,57729,57863.47,57729,57972.10229,16.57,957461.34,57782.03
2021-3-17 21:01,57841.48,57906.85,57841.48,57973.43669,0.71,41008.04,57859.93
2021-3-17 21:02,57926.66,57942.11,57925.63,57975.08762,3.24,187786.58,57927.1
2021-3-17 21:03,57942.08,57945,57837.65,57977.06313,6.5,376486.9,57916.44
2021-3-17 21:04,57837.65,57857.45,57812.14,57979.37086,0.43,25117.87,57831.96
2021-3-17 21:05,57852.39,57946.33,57847.75,57982.01737,1.44,83402.68,57911.81
2021-3-17 21:06,57899.29,57986.85,57896.75,57985.00821,7.03,407478.71,57937.09
2021-3-17 21:07,57998.12,58013.71,57969.3,57988.34826,0.21,12361.88,57999.72
2021-3-17 21:08,58002.51,58005.4,57918.05,57992.04233,1.96,113493.71,57953.63
2021-3-17 21:09,57884.11,57923.47,57880.54,57996.09531,2.47,143209.7,57906.37
2021-3-17 21:10,57923.48,57937.36,57923.48,58000.5115,0.28,15983.66,57923.62
2021-3-17 21:11,57940.04,57942.86,57915.4,58005.29447,0.93,53794.95,57939.85
2021-3-17 21:12,57935.87,57935.87,57880,58010.44732,0.45,26201.01,57907.27
2021-3-17 21:13,57904.28,57939.6,57904.28,58015.97261,0.08,4531.66,57914.56
2021-3-17 21:14,57937.51,57958.91,57904.02,58021.8722,0.83,48081.69,57915.3
2021-3-17 21:15,57947.27,57978.26,57947.27,58028.1474,0.39,22385.39,57954.54
2021-3-17 21:16,57951.88,57968.1,57904.01,58034.79889,1.49,86437.24,57938.95
2021-3-17 21:17,57937.98,57937.98,57789.5,58041.82692,1.04,60340.15,57852.33
2021-3-17 21:18,57810.85,57853.2,57792.87,58049.23085,1.91,110562.3,57813.25
2021-3-17 21:19,57836.37,57836.37,57716.96,58057.00849,0.86,49597.85,57747.52
2021-3-17 21:20,57706.21,57707.86,57377.84,58065.15611,51.66,2971016.69,57516.12
2021-3-17 21:21,57626.09,57752.8,57626.09,58073.66737,4.65,268468.86,57697.15
2021-3-17 21:22,57752.4,57765.62,57734.01,58082.53252,1.95,112420.84,57752.5
2021-3-17 21:23,57755.47,57768.43,57678.21,58091.73937,0.96,55338.98,57748.16
2021-3-17 21:24,57708.06,57773.62,57708.06,58101.27316,1.55,89566.11,57731.86
2021-3-17 21:25,57773.63,57816.5,57773.63,58111.1162,0.84,48413.51,57798.44
2021-3-17 21:26,57791.65,57890.02,57765.69,58121.248,4.55,263003.68,57824.03
2021-3-17 21:27,57884.11,57979,57884.11,58131.64564,0.95,54946.54,57939.18
2021-3-17 21:28,57988.81,58000,57979.5,58142.28443,2.12,122901.85,57997.86
2021-3-17 21:29,57991.85,58071.12,57991.85,58153.13848,1.48,86059.89,58037.89
2021-3-17 21:30,58059.03,58167.03,58057.99,58164.18084,21.51,1249534.26,58098.77
2021-3-17 21:31,58177,58214.89,58130.9,58175.38388,2,116232.6,58179.04
2021-3-17 21:32,58218.99,58307.5,58213.32,58186.72004,3.6,209582.35,58269.37
2021-3-17 21:33,58315.53,58540.96,58315.53,58198.16196,12.04,703747.84,58452.19
2021-3-17 21:34,58550,58683.64,58368.76,58209.68298,6.46,378580.02,58561.51
2021-3-17 21:35,58485.55,58760.54,58485.55,58221.25886,6.04,354095.76,58655.76
2021-3-17 21:36,58550.19,58593.11,58513.29,58232.86715,0.39,22886.24,58525.84
2021-3-17 21:37,58556.19,58556.19,58482.26,58244.48801,6.88,402545.58,58531.45
2021-3-17 21:38,58504.64,58513.18,58312.4,58256.10438,5.39,314898.35,58438.82
2021-3-17 21:39,58321.74,58442.29,58300.01,58267.70119,3.96,231056.93,58333.96
2021-3-17 21:40,58404.97,58551.88,58381.21,58279.26382,3.59,209742.1,58466.97
2021-3-17 21:41,58544.04,58585.1,58525.54,58290.77869,3.83,224343.59,58573.93
2021-3-17 21:42,58525.55,58525.55,58328.33,58302.23402,9.22,538311.33,58412.4
2021-3-17 21:43,58394.88,58520.59,58263.49,58313.62012,2.36,138145.39,58440.72
2021-3-17 21:44,58338.98,58458.46,58338.98,58324.92749,2.04,119303.24,58403.39
2021-3-17 21:45,58438.78,58500,58421.99,58336.14627,2.38,139334.44,58483.34
2021-3-17 21:46,58494.01,58494.01,58423.02,58347.26735,1.42,82943.68,58467.14
2021-3-17 21:47,58423.33,58460.96,58340.01,58358.28277,6.09,355471.5,58354.87
2021-3-17 21:48,58434.78,58448.3,58391.59,58369.1854,3.26,190293.5,58402.32
2021-3-17 21:49,58397.06,58397.06,58300,58379.96795,6.23,363654.35,58337.4
2021-3-17 21:50,58301.25,58393.02,58293.62,58390.62342,3.59,209582.31,58353.24
2021-3-17 21:51,58341.29,58349.99,58294.87,58401.14414,4.42,257782.14,58316.76
2021-3-17 21:52,58321.53,58403.13,58321.53,58411.52191,2.18,127443.99,58350.81
2021-3-17 21:53,58321.21,58321.21,58180.03,58421.7479,10.77,627604.61,58283.07
2021-3-17 21:54,58308.19,58312.74,58258.57,58431.81291,2.49,145160.02,58272.45
2021-3-17 21:55,58277.4,58369.36,58277.4,58441.7067,4.93,287250.04,58294.77
2021-3-17 21:56,58373.5,58437,58356.31,58451.41769,6.27,366013.76,58382.43
2021-3-17 21:57,58379.78,58431.43,58379.78,58460.93305,0.45,26055.43,58401.83
2021-3-17 21:58,58406.86,58416.72,58372.93,58470.23936,0.46,27126.12,58387.41
2021-3-17 21:59,58390.12,58473.43,58390.12,58479.32289,2.19,128063.98,58424.48
2021-3-17 22:00,58451.24,58636.51,58451.24,58488.16914,2.69,157608.37,58549.74
2021-3-17 22:01,58603.78,58639,58576.48,58496.76358,2.62,153584.91,58602.81
2021-3-17 22:02,58553.7,58592.09,58530.42,58505.09242,3.92,229871.86,58577.84
2021-3-17 22:03,58530.42,58594.14,58493.44,58513.14251,2.91,170256.9,58523.88
2021-3-17 22:04,58583.63,58673.48,58583.63,58520.90089,0.81,47716.53,58651.03
2021-3-17 22:05,58635.57,58712.05,58600,58528.35518,2.22,130110.77,58671.45
2021-3-17 22:06,58710.45,58754.28,58616.21,58535.49396,3.33,195662.98,58707.13
2021-3-17 22:07,58620.15,58648.58,58573.55,58542.30713,1.8,105572.06,58604.87
2021-3-17 22:08,58579.27,58769.9,58567.52,58548.78545,3.37,197891.14,58722.07
2021-3-17 22:09,58700,58741.43,58692.84,58554.9199,0.85,49940.39,58707.1
2021-3-17 22:10,58732.69,58882.3,58684.25,58560.70235,2.34,137550.96,58796.08
2021-3-17 22:11,58834.16,58950,58828.65,58566.12607,2.49,146641.32,58899.72
2021-3-17 22:12,58898.59,58898.59,58769.39,58571.18663,3.17,186282.16,58829.12
2021-3-17 22:13,58808.68,58913.35,58777.81,58575.88216,5.75,337836.16,58792.78
2021-3-17 22:14,58913.36,58967.04,58882.54,58580.21257,2.95,173570.87,58929.23
2021-3-17 22:15,58940.36,58958.87,58868.08,58584.18037,6.9,406219.58,58914.96
2021-3-17 22:16,58857.27,58876.24,58730.13,58587.79107,1.09,64237.04,58835.21
2021-3-17 22:17,58793.48,58798.75,58725.75,58591.05234,1.4,82366.07,58746.83
2021-3-17 22:18,58741.95,58782.52,58741.95,58593.97323,0.13,7724.51,58755.2
2021-3-17 22:19,58767.77,58799.98,58656.08,58596.56383,2.78,163449.04,58736.66
2021-3-17 22:20,58656.08,58747.55,58656.08,58598.8356,0.35,20487.27,58720.49
2021-3-17 22:21,58711.73,58711.73,58632.61,58600.80051,0.05,2972.48,58675.06
2021-3-17 22:22,58626.95,58627.45,58536.79,58602.47155,2.79,163438.74,58582.7
2021-3-17 22:23,58587,58617.62,58500.01,58603.86215,1.68,98250.68,58581.77
2021-3-17 22:24,58500,58649.08,58500,58604.98562,1.9,111220.3,58569.61
2021-3-17 22:25,58547.87,58578.88,58500,58605.8547,3.22,188332.38,58512.86
2021-3-17 22:26,58500,58596.77,58500,58606.48186,2.59,151382.9,58547.32
2021-3-17 22:27,58581.21,58638.5,58562.46,58606.87933,0.18,10823.57,58600.04
2021-3-17 22:28,58589.63,58623.92,58570.54,58607.05903,0.78,45943.02,58585.5
2021-3-17 22:29,58592.47,58611.08,58589.39,58607.03314,0.05,2655.03,58596.95
2021-3-17 22:30,58604.86,58799.99,58604.86,58606.81372,5.79,339881.16,58710.34
2021-3-17 22:31,58793.63,58838.34,58651.59,58606.41287,6.73,395360.54,58739.88
2021-3-17 22:32,58790.66,58790.66,58694.28,58605.84384,2.59,152112.13,58723.01
2021-3-17 22:33,58724.15,58754.07,58671.59,58605.12103,0.56,32927.87,58736.7
2021-3-17 22:34,58731.44,58731.44,58615.19,58604.2595,1.52,89017.59,58670.36
2021-3-17 22:35,58642.59,58662.32,58566.21,58603.27521,2.06,120521.31,58625.98
2021-3-17 22:36,58566.76,58582.82,58525.84,58602.18441,0.11,6473.58,58557.18
2021-3-17 22:37,58538.03,58558.79,58474.57,58601.00306,1.15,67047.4,58508.12
2021-3-17 22:38,58542.4,58578.66,58429.63,58599.74654,2.72,159068.28,58473.37
2021-3-17 22:39,58460.63,58514.25,58393.41,58598.42972,2.41,140575.2,58438.26
2021-3-17 22:40,58469.32,58475.44,58392.78,58597.06623,0.87,51028.57,58430.15
2021-3-17 22:41,58421.09,58598.42,58421.09,58595.6687,6.28,367109.63,58499.08
2021-3-17 22:42,58591.87,58591.87,58489.92,58594.2485,1.17,68445.74,58545.04
2021-3-17 22:43,58585,58604.25,58576.5,58592.817,1.07,62461.18,58585.1
2021-3-17 22:44,58615.9,58627.6,58545.69,58591.38555,1.18,68922.56,58589.04
2021-3-17 22:45,58613.79,58696.6,58612.87,58589.96552,1.51,88489.68,58662.01
2021-3-17 22:46,58696.6,58696.6,58601.65,58588.56833,1.43,84102.18,58659.37
2021-3-17 22:47,58565.86,58644.34,58565.86,58587.20621,1.18,68896,58603.02
2021-3-17 22:48,58651.94,58655.87,58600,58585.89152,2.96,173320.49,58628.95
2021-3-17 22:49,58667.74,58667.74,58533.23,58584.63704,2.13,124769.02,58616.41
2021-3-17 22:50,58527,58570.05,58527,58583.45604,0.66,38766.66,58549.25
2021-3-17 22:51,58507.93,58507.93,58455.69,58582.36146,0.31,18203.79,58481.07
2021-3-17 22:52,58488.5,58563.32,58460.14,58581.36602,2.81,164528.49,58520.48
2021-3-17 22:53,58533.84,58553.89,58491.95,58580.48168,3.21,188034.98,58535.54
2021-3-17 22:54,58481.24,58523.94,58463.24,58579.72022,1.32,77483.83,58504.22
2021-3-17 22:55,58487.92,58524.59,58429.52,58579.09279,3.29,192803.96,58514.36
2021-3-17 22:56,58463.12,58463.12,58338.85,58578.61003,7.36,429899.83,58433
2021-3-17 22:57,58388.58,58388.58,58300,58578.28144,9.2,536646.69,58312.2
2021-3-17 22:58,58303.5,58351.95,58263.9,58578.11514,4.3,250368.55,58291.75
2021-3-17 22:59,58293.99,58414.99,58293.99,58578.11725,5.56,324355.85,58331.94
2021-3-17 23:00,58336.53,58523.63,58300.23,58578.29181,8.65,505199.83,58428.09
2021-3-17 23:01,58448.73,58467.88,58406.92,58578.64074,0.31,17867.22,58434.56
2021-3-17 23:02,58452.39,58517.8,58442.52,58579.16543,0.87,51105.84,58481.42
2021-3-17 23:03,58515.04,58520.82,58471.85,58579.86644,2.6,151983.52,58488.05
2021-3-17 23:04,58461.65,58547.1,58461.65,58580.74364,12.24,716252.96,58522.48
2021-3-17 23:05,58550.96,58560.45,58503.67,58581.79617,7.77,454807.51,58537.16
2021-3-17 23:06,58537.41,58550,58508.28,58583.0229,14.27,835098.4,58518.5
2021-3-17 23:07,58537.59,58570.17,58509.38,58584.42214,2.92,171136.94,58541.86
2021-3-17 23:08,58570.17,58612.85,58559.07,58585.99185,5.51,322728.74,58578.65
2021-3-17 23:09,58612.12,58623.11,58575.05,58587.72992,1.84,107769.42,58598.62
2021-3-17 23:10,58606.37,58669.21,58589.99,58589.6344,3.65,213888.41,58629.51
2021-3-17 23:11,58676.82,58767.34,58676.82,58591.70342,7.93,465398.22,58708.64
2021-3-17 23:12,58745.38,58786.88,58730.42,58593.9357,1.58,92622.71,58749.74
2021-3-17 23:13,58753.46,58770.49,58652.85,58596.33131,2.85,167159.12,58691.91
2021-3-17 23:14,58665.75,58701,58568.74,58598.89169,2.87,168296.18,58611.69
2021-3-17 23:15,58622.41,58691.34,58620.59,58601.61891,2.29,134430.97,58643.5
2021-3-17 23:16,58688.88,58738.03,58660.25,58604.51491,0.33,19550.11,58702.05
2021-3-17 23:17,58713.36,58750,58713.36,58607.58226,5.96,350432.72,58749.21
2021-3-17 23:18,58762.95,58781.85,58743.17,58610.82442,0.37,21680.74,58768.95
2021-3-17 23:19,58784.96,58830.79,58779.44,58614.24597,28.03,1648651.99,58807.81
2021-3-17 23:20,58814.53,58825,58700,58617.85273,5.19,304436.1,58713.71
2021-3-17 23:21,58700,58728.2,58619.74,58621.65208,3.09,181256.13,58674.22
2021-3-17 23:22,58613.38,58624.4,58547.15,58625.65202,3.56,208739.65,58567.21
2021-3-17 23:23,58604.81,58665.14,58604.81,58629.86079,0.54,31885.39,58616.54
2021-3-17 23:24,58629.04,58678.39,58605.97,58634.28632,1.26,73859.11,58657.13
2021-3-17 23:25,58678.31,58681,58627.99,58638.93649,0.84,49395.65,58656.42
2021-3-17 23:26,58646.96,58671.64,58594.68,58643.81948,2.69,157566.72,58649.91
2021-3-17 23:27,58611.44,58614.07,58560.09,58648.94339,0.82,48011.61,58587.48
2021-3-17 23:28,58587.4,58587.4,58550.93,58654.31593,0.45,26124,58572.41
2021-3-17 23:29,58545.42,58594.33,58536.03,58659.94433,1.29,75409.79,58562.97
2021-3-17 23:30,58544.34,58593.82,58544.34,58665.83503,0.41,23764.8,58559.17
2021-3-17 23:31,58596.68,58671.4,58596.68,58671.99382,4,234509.07,58639.55
2021-3-17 23:32,58598.51,58598.51,58480,58678.42592,9.29,543757.09,58501.8
2021-3-17 23:33,58499.08,58510.89,58400,58685.13604,8.48,495641.41,58417.57
2021-3-17 23:34,58411.5,58411.95,58340.25,58692.12732,1.91,111753.28,58385.75
2021-3-17 23:35,58371.57,58514.42,58371.57,58699.40081,1.54,89781.15,58449.85
2021-3-17 23:36,58493.61,58543.04,58493.61,58706.95483,1.77,103276.56,58509.48
2021-3-17 23:37,58532.43,58532.43,58484.63,58714.78606,0.27,16041.77,58505.34
2021-3-17 23:38,58527.66,58527.66,58510.2,58722.88958,0.66,38402.32,58518.05
2021-3-17 23:39,58517,58589.18,58517,58731.25875,2.77,162404.52,58540.53
2021-3-17 23:40,58530.27,58578.58,58530.27,58739.88538,1.24,72762.81,58538.38
2021-3-17 23:41,58574.64,58621.04,58556.63,58748.75991,10.94,641104.91,58586.65
2021-3-17 23:42,58521.51,58585.25,58516.23,58757.87149,2.8,163646.7,58536.69
2021-3-17 23:43,58578.39,58627.82,58578.39,58767.20783,3.13,183169.82,58603.28
2021-3-17 23:44,58590.73,58641.02,58559.13,58776.75528,1.48,86962.43,58602.65
2021-3-17 23:45,58612,58633.36,58582.8,58786.499,0.56,32793.03,58602.07
2021-3-17 23:46,58635.11,58644.28,58600.14,58796.42287,0.51,29707.22,58629.05
2021-3-17 23:47,58647.88,58704.34,58647.88,58806.50957,0.36,21178.83,58667.68
2021-3-17 23:48,58674.99,58683.06,58635.2,58816.74063,0.93,54470.16,58658.41
2021-3-17 23:49,58649.31,58730.6,58628.5,58827.09657,3.13,183810.45,58691.93
2021-3-17 23:50,58691.52,58725.93,58691.52,58837.55664,6.22,365168.38,58703.55
2021-3-17 23:51,58713.79,58769.73,58691.07,58848.09924,6,352515.34,58747.69
2021-3-17 23:52,58730.48,58766.84,58728.87,58858.70185,2.13,125346.77,58730.24
2021-3-17 23:53,58750,58750,58719.26,58869.34099,2.15,126382.05,58744.67
2021-3-17 23:54,58730.68,58730.68,58659.13,58879.99236,0.63,36760.9,58690.58
2021-3-17 23:55,58706.61,58750,58700,58890.63048,5.07,297952.8,58740.17
2021-3-17 23:56,58750,58820,58734.24,58901.22846,11.02,647771.57,58787.01
2021-3-17 23:57,58832.2,58886.16,58828.24,58911.75832,2.37,139318.27,58862.62
2021-3-17 23:58,58862.24,58900,58862.24,58922.19144,1.2,70527.62,58882.18
2021-3-17 23:59,58897.61,58968.8,58873.71,58932.49857,11.13,655538.27,58903.33
2021-3-18 0:00,58939.73,59244.98,58900,58942.65028,23.54,1390552.18,59063.51
2021-3-18 0:01,59235.6,59279.54,59125.09,58952.6169,9.9,586351.59,59200.37
2021-3-18 0:02,59200,59456.65,59200,58962.37111,4.37,259125.96,59342.93
2021-3-18 0:03,59454.64,59559.26,59381.14,58971.88764,4.18,248686.21,59487.73
2021-3-18 0:04,59364.64,59364.64,59208.66,58981.14475,7.11,421524.26,59301.95
2021-3-18 0:05,59262.51,59450,59223.22,58990.12389,4.31,256040.93,59346.9
2021-3-18 0:06,59447.83,59449.99,59277.41,58998.80848,3.66,217475.11,59344.98
2021-3-18 0:07,59307.29,59379.08,59280.91,59007.18549,0.79,46792.44,59324.66
2021-3-18 0:08,59371.93,59394.32,59285.73,59015.24402,0.94,55562.13,59346.61
2021-3-18 0:09,59282.08,59282.08,59156.05,59022.9758,4.96,294009.14,59219.8
2021-3-18 0:10,59185,59314.83,59185,59030.37463,0.95,56189.32,59235.44
2021-3-18 0:11,59265.99,59287.12,59240.69,59037.43582,5,296234.69,59263.37
2021-3-18 0:12,59267.7,59287.93,59245.86,59044.15616,0.6,35522.3,59267.88
2021-3-18 0:13,59256.51,59364.86,59247.08,59050.53401,2.27,134349.36,59300.93
2021-3-18 0:14,59350,59391.87,59305.03,59056.5695,3.19,189500.22,59324.71
2021-3-18 0:15,59306.85,59371.24,59193.33,59062.26502,6.53,386929.3,59270.71
2021-3-18 0:16,59249.04,59253.71,59219.9,59067.62487,4.71,279277.19,59247.77
2021-3-18 0:17,59246.38,59304.98,59223.46,59072.65482,2.21,130731.39,59262.12
2021-3-18 0:18,59288.4,59340.5,59288.4,59077.36201,2.38,140976.44,59310.6
2021-3-18 0:19,59280.95,59294.79,59234.3,59081.75521,3.2,189924.8,59271.09
2021-3-18 0:20,59206.88,59229.67,59090.07,59085.84495,2.89,170842.97,59197.29
2021-3-18 0:21,59110.31,59134.57,59000.04,59089.64298,7.41,437915.49,59086.39
2021-3-18 0:22,59037.99,59037.99,58900,59093.16128,5.38,317500.6,58961.2
2021-3-18 0:23,58969.56,58974.34,58737.69,59096.41143,7.04,414320.16,58835.96
2021-3-18 0:24,58881.49,58995.43,58864.85,59099.40407,1.73,101725.86,58941.87
2021-3-18 0:25,58990.88,59083.53,58990.88,59102.14802,2.58,152382.09,59006.74
2021-3-18 0:26,59002.43,59002.43,58884.71,59104.65127,2.72,160187.7,58933.84
2021-3-18 0:27,59053.95,59081.91,59014.59,59106.92128,1.28,75841.43,59065.61
2021-3-18 0:28,59062.81,59140.2,59047.45,59108.96448,1.19,70360.72,59104.71
2021-3-18 0:29,59087.27,59130.18,59062.06,59110.78697,0.51,29959.96,59088.47
2021-3-18 0:30,59131.04,59222.59,59131.04,59112.39477,3.54,209648.36,59166.25
2021-3-18 0:31,59231.96,59286.41,59219.54,59113.79405,3.74,221743.48,59234.69
2021-3-18 0:32,59240.52,59358.79,59240.52,59114.99184,0.98,58402.99,59309.99
2021-3-18 0:33,59253.61,59342.02,59244.77,59115.99616,0.55,32530.68,59298.79
2021-3-18 0:34,59298.89,59323.43,59214.89,59116.81684,2.59,153326.93,59255.07
2021-3-18 0:35,59240.65,59297.85,59240.6,59117.46505,6.24,369857.34,59260.96
2021-3-18 0:36,59251.53,59268.99,59174.94,59117.95312,0.97,57351.05,59234.08
2021-3-18 0:37,59166.8,59206.32,59078.51,59118.29446,1.14,67306.1,59141.82
2021-3-18 0:38,59115.17,59165.56,59060.98,59118.50301,1.29,75991.33,59102.51
2021-3-18 0:39,59072.47,59072.47,58982.2,59118.59245,0.45,26493.06,59040.17
2021-3-18 0:40,59063.88,59106.67,58950,59118.57598,1.65,97564.71,58985.76
2021-3-18 0:41,58982.34,58982.34,58931.54,59118.46616,3.47,204450.99,58958.27
2021-3-18 0:42,58991.82,59100,58991.82,59118.27438,1.01,59590.86,59052.42
2021-3-18 0:43,59132.82,59150.53,59080.08,59118.01072,2.13,126194.82,59113.06
2021-3-18 0:44,59094.91,59118.81,59041.53,59117.68514,7.92,468000.06,59076.11
2021-3-18 0:45,59066.33,59125.87,59011.35,59117.30777,7.01,413796.3,59052.96
2021-3-18 0:46,59001,59044.3,59001,59116.88864,0.66,38907.78,59013.85
2021-3-18 0:47,59026.33,59047.15,58947.45,59116.43709,0.72,42204.52,59015.94
2021-3-18 0:48,58935.72,58974.82,58864.33,59115.96168,0.18,10488.08,58905.11
2021-3-18 0:49,58935.89,59003.25,58935.89,59115.46969,0.39,23138.18,58964.24
2021-3-18 0:50,58993.88,58993.88,58944.99,59114.9673,0.98,57923.78,58971.83
2021-3-18 0:51,58963.34,59049.22,58963.34,59114.45983,18.88,1113916.26,58996.8
2021-3-18 0:52,59046.56,59137.8,59028.58,59113.95127,8.41,497119.92,59116.2
2021-3-18 0:53,59090.93,59175.4,59090.93,59113.44512,2.16,127784.13,59148.71
