TradingDate,Y1,Y2,Y3,change
2000-10-24,2.807484921,8.656407197,-3.835293429,9.737017975
2000-10-25,2.790775469,8.717326055,-3.797027764,9.787779713
2000-10-26,2.776033073,8.774495795,-3.756408463,9.837226691
2000-10-27,2.763414205,8.827822767,-3.713443487,9.885377214
2000-10-30,2.75308126,8.877215228,-3.668144603,9.932255348
2000-10-31,2.745197633,8.922582001,-3.620529282,9.977888854
2000-11-1,2.739925472,8.963831926,-3.570619716,10.0223075
2000-11-2,2.737426368,9.000874131,-3.518441563,10.06554275
2000-11-3,2.737860656,9.033618831,-3.464022736,10.10762759
2000-11-6,2.741390239,9.061978324,-3.407392258,10.14859753
2000-11-7,2.748177263,9.085867109,-3.348581165,10.18849044
2000-11-8,2.758387257,9.105202797,-3.287620557,10.22734728
2000-11-9,2.772188703,9.119905468,-3.224544381,10.26521211
2000-11-10,2.789742806,9.129898511,-3.15939058,10.30213051
2000-11-13,2.811197882,9.135110932,-3.092196442,10.33814906
2000-11-14,2.836686912,9.135478676,-3.022995449,10.37331515
2000-11-15,2.866338396,9.130946335,-2.951812068,10.40767874
2000-11-16,2.900274027,9.121466832,-2.878663707,10.44129164
2000-11-17,2.938598539,9.107000509,-2.803564923,10.4742059
2000-11-20,2.981400744,9.087515943,-2.726523107,10.50647328
2000-11-21,3.028765539,9.062990852,-2.647538398,10.53814762
2000-11-22,3.080766733,9.033411691,-2.566607576,10.56928335
2000-11-23,3.13746968,8.998773465,-2.483723911,10.59993524
2000-11-24,3.198951887,8.959069415,-2.398877719,10.63015521
2000-11-27,3.265301054,8.914293008,-2.312058202,10.65999313
2000-11-28,3.336585276,8.864440849,-2.223267324,10.68949575
2000-11-29,3.412869042,8.809518243,-2.132509406,10.71871053
2000-11-30,3.494225483,8.749531496,-2.039790258,10.74768208
2000-12-1,3.580718551,8.68449587,-1.945130678,10.77645719
2000-12-4,3.672398599,8.614434861,-1.848566159,10.8050824
2000-12-5,3.769305817,8.539381802,-1.750144236,10.83360447
2000-12-6,3.8714736,8.459381099,-1.649922304,10.86207076
2000-12-7,3.978919656,8.374487775,-1.547972467,10.8905277
2000-12-8,4.091652114,8.284768755,-1.444379183,10.91902154
2000-12-11,4.209659478,8.190302468,-1.339242236,10.94759613
2000-12-12,4.332906528,8.091180712,-1.232673728,10.97629221
